district,min_similarity,max_similarity,similarity_range,most_similar
CA-31,0.0627941908675828,0.14015715883804977,0.07736296797046698,TX-20,GA-13,TN-09,CA-09,GA-04,IL-02,TX-23,CA-20,CA-41,CA-47,CA-06,LA-02,PA-02,MD-04,MI-14,FL-10,TX-35,HI-02,MD-07,CA-22,FL-26,TX-16
CA-32,0.0735955429198557,0.16745647769016664,0.09386093477031093,CA-38,CA-35,TX-18,TX-30,CA-29,TX-09,FL-24,CA-41,NJ-10,FL-20,CA-43,CA-46,FL-26,TX-20,FL-25,TX-23,TX-28,TX-35,CA-51,TX-15,TX-16,CA-31
CA-33,0.1160545823993953,0.23650773450058704,0.12045315210119174,CA-52,GA-06,CA-18,WA-07,TX-03,CA-45,VA-10,IL-06,MD-08,MN-03,VA-08,CA-49,MA-05,CA-48,NY-03,NJ-07,WA-01,TX-26,NJ-11,CO-02,MI-11,IL-09
CA-34,0.12007276706261041,0.2634473310633354,0.14337456400072499,IL-04,FL-24,CA-46,CA-44,CA-29,NY-05,NJ-08,CA-43,NJ-10,CA-32,CA-35,TX-09,TX-18,CA-38,NY-14,AZ-07,TX-30,CA-40,CA-51,NY-08,NV-01,TX-15
CA-35,0.08086819985451359,0.1705708356336244,0.08970263577911082,CA-29,TX-28,CA-51,TX-15,TX-18,CA-32,CA-46,TX-30,AZ-07,CA-41,TX-34,FL-24,CA-16,TX-09,CA-44,TX-35,FL-20,TX-23,FL-25,CA-38,AZ-03,IL-04
CA-36,0.040219164989218736,0.1328417887046555,0.09262262371543675,NC-01,FL-09,TX-27,NM-02,NV-04,FL-05,CA-08,CA-10,OH-11,GA-02,VA-04,SC-06,NM-03,CA-09,CA-23,CA-20,FL-10,AL-07,CA-22,TX-14,AZ-01,TX-05
CA-37,0.03962707113974238,0.21666343174273245,0.17703636060299008,IL-07,PA-02,FL-27,NJ-10,NY-16,CA-43,MA-07,MI-14,CA-47,GA-05,CA-13,NJ-08,GA-04,CA-06,CA-31,CA-38,TX-20,IL-01,GA-13,MD-04,MD-07,NJ-09
CA-38,0.0735955429198557,0.17693214260399817,0.10333659968414247,CA-32,CA-43,NJ-10,TX-20,TX-09,FL-26,TX-18,TX-30,CA-31,FL-27,NY-05,TX-16,FL-20,CA-41,NJ-08,FL-24,CA-29,TN-09,CA-35,TX-23,FL-25,PA-02
CA-39,0.06690470498364846,0.17599293500783414,0.10908823002418568,CA-14,CA-15,CA-27,CA-13,CA-53,TX-22,TX-07,CA-47,MD-04,CA-17,CA-11,HI-02,MD-07,CA-19,WA-09,FL-23,CA-26,NC-12,HI-01,GA-07,NY-16,CA-25
CA-40,0.14659464765943503,0.37056875358268837,0.22397410592325334,CA-44,TX-29,TX-33,CA-34,CA-21,CA-46,CA-29,IL-04,AZ-07,CA-35,TX-34,FL-24,CA-51,TX-28,TX-15,CA-16,CA-32,TX-18,TX-30,NY-05,TX-09,NV-01
CA-41,0.05829059992647626,0.15134246549602545,0.0930518655695492,TX-23,TX-35,AZ-03,TX-18,TX-30,TX-28,TX-20,FL-20,CA-32,LA-02,CA-35,CA-31,TX-15,CA-16,TN-09,CA-29,CA-51,MS-02,AL-07,FL-26,AZ-07,CA-09
CA-42,0.02399102744351781,0.12575035473032203,0.10175932728680423,CA-25,CA-26,NJ-06,CA-03,TX-06,VA-03,IL-11,MD-02,NJ-12,GA-07,MD-05,IL-08,CA-22,CA-20,FL-14,FL-10,CA-23,NM-01,CA-05,VA-04,AZ-01,TX-02
CA-43,0.05569058258601221,0.18717546195119097,0.13148487936517878,NJ-10,CA-38,TX-09,NY-05,CA-32,TX-20,NJ-08,FL-24,FL-27,PA-02,TX-18,TX-16,TX-30,CA-37,CA-31,FL-26,IL-07,CA-29,TN-09,FL-20,CA-34,CA-46
CA-44,0.13483710437788463,0.2534367963128121,0.11859969193492745,CA-46,CA-29,CA-35,CA-40,TX-29,CA-34,FL-24,AZ-07,TX-34,IL-04,CA-51,TX-33,TX-15,TX-28,CA-32,TX-18,CA-21,TX-30,TX-09,CA-16,NY-05,CA-41
CA-45,0.08351832802868425,0.1997156997211839,0.11619737169249963,TX-03,VA-08,CA-52,CA-18,GA-06,VA-11,CA-48,MD-08,CA-49,CA-33,VA-10,NC-04,CA-11,TX-24,TX-22,TX-07,MD-03,CA-30,CO-06,TX-26,TX-21,CT-04
CA-46,0.057713227154845705,0.1898366226705379,0.13212339551569222,CA-29,IL-04,CA-35,CA-32,CA-44,FL-24,CA-34,AZ-07,NJ-08,TX-18,CA-41,TX-28,TX-30,CA-38,NJ-10,NV-01,TX-15,CA-51,CA-43,TX-09,CA-16,TX-35
CA-47,0.039672717260805186,0.13207525531688608,0.0924025380560809,MD-07,IL-01,HI-02,GA-13,MI-14,GA-04,MD-04,GA-05,CA-06,FL-10,IL-02,NM-03,NM-01,CA-27,CA-31,MO-01,VA-03,CA-19,NY-16,CA-20,CA-09,CA-22
