district,white,black,hispanic,asian,age,income,education,density
CA-09,0.3576168946915661,0.1281558668050176,0.37928274783019905,0.266182589418182,0.24175824175824168,0.3962762924644682,0.44201464950510727,0.007902515754295484
CA-06,0.3878391172298842,0.18265667467223684,0.2742218662306537,0.2911588902875369,0.21245421245421248,0.30521547121694326,0.5446086014220972,0.0559771128830939
CA-03,0.5040138182297224,0.0869109563703988,0.28662942229105715,0.20721886704545547,0.26007326007326,0.3972507593585105,0.546125578196197,0.0015428748524079412
CA-42,0.4522940558603187,0.07601191348711646,0.37767657991881554,0.16875326112904004,0.26007326007326,0.5570529633123581,0.5620040332639988,0.010838051333329768
IL-08,0.5447436574865975,0.06813084718329224,0.27605717147741377,0.24163033591956068,0.32234432234432236,0.48517047987311196,0.5676174240170571,0.04653735685004726
VARIANCE,-0.20822384823876794,0.16750448235076493,0.20506154536345989,0.056068300237517577,0.4981684981684984,0.085431719934068,-0.5013977489447128,0.40317763515688493

NJ-10,0.2020706433802744,0.7805788315695952,0.1865861203617234,0.13236905125902668,0.29304029304029316,0.2960928024216539,0.4278470496908327,0.1304025683305499
PA-02,0.2969304539664212,0.8717488669684754,0.05014657129242028,0.09576577794076972,0.21978021978021992,0.1972880793672185,0.4928008022636094,0.12821088104933007
IL-07,0.2804127268650084,0.7491141387805275,0.1390193471026631,0.1324789487001008,0.21611721611721618,0.33111141059266247,0.588010480160822,0.15556709137700517
FL-20,0.1906022268098274,0.7968161719259201,0.23309404672485684,0.049651708473611174,0.30036630036630035,0.23671252189958844,0.36575668107272047,0.004630909874127099
NY-05,0.10696190172718462,0.7266145551959432,0.18860011098224155,0.2559350307373955,0.34065934065934067,0.4496335382478256,0.39509831036347814,0.19927114789094563
GA-04,0.25681022675234483,0.8920200648730187,0.08367394387237782,0.09276764251135153,0.2783882783882783,0.3155821403024994,0.5682704571329141,0.019622520841937552
VARIANCE,-0.12136431921941451,-0.133419639895909,0.23839658183405738,0.035246147931904684,0.10989010989011042,-0.04986367830152483,-0.27070148253938064,0.14471029061940394

NJ-11,0.7758743343016675,0.051767356461336636,0.09646360869446348,0.18266389120285156,0.5604395604395604,0.868861636067715,0.7538247165286822,0.01955822156342235
NJ-07,0.7506881503597227,0.06672164595983264,0.11285999105939974,0.179192851641917,0.5347985347985347,0.885116573193867,0.7545650606279045,0.010182102565978311
NJ-05,0.7328529035443029,0.07085578341549634,0.12369660596931824,0.1919682166570162,0.5567765567765567,0.788851684065393,0.6996811298761425,0.009972753420326051
IL-06,0.8044954383839513,0.036489221688553924,0.09013635753522829,0.16558211903999573,0.47985347985347976,0.7695489462280874,0.8487548433539677,0.02551161060553191
MA-05,0.7615362645940985,0.06874174771614286,0.0764518469609144,0.20288712379641935,0.4065934065934065,0.6925971616060044,0.7790736488205497,0.03791448278208853
WA-01,0.7831770785549725,0.01663060101143871,0.07904920007388212,0.18901027523346078,0.40293040293040305,0.6809553922229249,0.7812389045194417,0.0015285974817175196
VARIANCE,0.04662183607128967,-0.0006022174847812867,0.00012404187357460683,-0.015321130354551238,0.4212454212454216,0.5272384230222985,-0.09419000455459503,0.01268156096146943

NJ-12,0.4961904014567575,0.2582354796330164,0.1579353073606892,0.3079949582015083,0.42490842490842484,0.6376434487834713,0.6275246304672061,0.024309921163483805
GA-07,0.48170548850101,0.2881087034120664,0.18432862959155888,0.24336456330914094,0.28571428571428575,0.4968537159325337,0.6708603845675636,0.025866927087411694
NJ-06,0.5031402592370594,0.1415812314191771,0.20880636963452934,0.35410893555726336,0.3443223443223444,0.5966121725428403,0.5536939055603374,0.0459891913334228
CA-11,0.48527898425040605,0.12394580399244287,0.2580211574275266,0.2542890850961493,0.43589743589743596,0.6103998424266299,0.735388689159348,0.019972478733003552
CA-07,0.5648180359351235,0.10958644809276785,0.16231845142033047,0.2829790428982729,0.38095238095238104,0.48972144760167113,0.7075849526492137,0.017810683681517257
TX-22,0.43309343797024824,0.20185289845696094,0.24464372935390585,0.3327695376563611,0.2783882783882783,0.7317624374112354,0.753679951430246,0.010504032845014452
VARIANCE,0.012915801389940418,0.4261023127916669,-0.26844180062440515,0.0724636264903539,0.3992673992673988,0.26286762800244634,-0.28358473103067827,0.001406292137049266

NM-01,0.41689938962071516,0.03516242153097384,0.49211107945197013,0.039762730171643654,0.3626373626373627,0.29424753532442494,0.605321972047892,0.001992031634124227
NM-03,0.39058455561065386,0.019620870065618645,0.4030970718447622,0.01996761262147793,0.3772893772893773,0.293895068575516,0.5303533790280478,0.00018803596408414747
CA-22,0.4160829054638644,0.041633269192240745,0.4663135247313712,0.13823342705194594,0.17582417582417584,0.3551828162093238,0.49573365886472787,0.008452249066763333
CA-20,0.3868869880851854,0.026436226325511427,0.5244377747573011,0.09515041394399085,0.23443223443223452,0.44707297098369325,0.4696047217229408,0.0019801184291498965
CA-26,0.45626671035226224,0.024365454519720598,0.44614991921493985,0.12590269792606407,0.33333333333333326,0.5920715714833666,0.6136132549325283,0.010218838397426419
CA-36,0.4278943661679759,0.06010747778074534,0.48741084496095477,0.05723145594483876,0.43589743589743596,0.27059079647118583,0.41033244901145116,0.001644043079606213
VARIANCE,0.006781422423633998,0.0036488097710324456,0.13314626175052152,-0.2376719566300993,0.25641025641025655,-0.4875755471009609,0.5069723966797639,-0.012523126766408875

NM-02,0.3886559949439922,0.023823769948538843,0.5381420361185055,0.011885470617783717,0.30036630036630035,0.2280045198677213,0.3974380005810001,0.00011270772212819585
TX-27,0.41803581333064166,0.07519326825389068,0.5171281718021695,0.026672838100694308,0.31501831501831495,0.32957714356800016,0.3776316312118197,0.0010453214133957288
CA-36,0.4278943661679759,0.06010747778074534,0.48741084496095477,0.05723145594483876,0.43589743589743596,0.27059079647118583,0.41033244901145116,0.001644043079606213
NM-03,0.39058455561065386,0.019620870065618645,0.4030970718447622,0.01996761262147793,0.3772893772893773,0.293895068575516,0.5303533790280478,0.00018803596408414747
AZ-03,0.2813736936972234,0.06464907377554772,0.6221024555126954,0.029876763398978014,0.1282051282051282,0.23394462125374496,0.32521146610354706,0.0006119392867056625
CA-08,0.4801601766295388,0.11709722875745816,0.3884848767276062,0.0548152477437671,0.22710622710622708,0.28575723334335446,0.4271999479678175,0.0002735524330592956
VARIANCE,-0.05476863071607252,-0.21754906889056635,0.2724867597443396,-0.12913656472083754,0.018315018315018305,-0.2737422638731949,-0.08353887041768276,-0.0031993535662100682

NM-03,0.39058455561065386,0.019620870065618645,0.4030970718447622,0.01996761262147793,0.3772893772893773,0.293895068575516,0.5303533790280478,0.00018803596408414747
NM-01,0.41689938962071516,0.03516242153097384,0.49211107945197013,0.039762730171643654,0.3626373626373627,0.29424753532442494,0.605321972047892,0.001992031634124227
CA-36,0.4278943661679759,0.06010747778074534,0.48741084496095477,0.05723145594483876,0.43589743589743596,0.27059079647118583,0.41033244901145116,0.001644043079606213
NM-02,0.3886559949439922,0.023823769948538843,0.5381420361185055,0.011885470617783717,0.30036630036630035,0.2280045198677213,0.3974380005810001,0.00011270772212819585
CA-20,0.3868869880851854,0.026436226325511427,0.5244377747573011,0.09515041394399085,0.23443223443223452,0.44707297098369325,0.4696047217229408,0.0019801184291498965
AZ-01,0.5121757098304686,0.031588183516399165,0.2109551641263916,0.027733103427977367,0.33333333333333326,0.3003949700921597,0.5223117707031131,0.00016121637488848337
VARIANCE,-0.17958967059506792,-0.0790137287740754,-0.23757154019131227,-0.13192511099884469,0.21978021978021964,-0.070835449861605,0.2467579810738419,-0.004949937419476278

NY-01,0.7894023358269314,0.07088987242792798,0.13138698923921183,0.07429254921962196,0.5054945054945055,0.7115266993562298,0.5940169686140382,0.014806329869766315
NJ-04,0.8124082375999392,0.0935061068426862,0.09421919305371539,0.07428073151970903,0.49816849816849806,0.6020857738200139,0.6196425979238154,0.014235696268230583
NY-18,0.7240090751004913,0.131608804372864,0.15354226439314664,0.057160547296500684,0.42857142857142855,0.621305578304635,0.606373714436001,0.007093801504173512
NJ-03,0.79130169044998,0.1551266205271446,0.06569003645467669,0.06736863930545366,0.5677655677655679,0.5705607331308378,0.5523828970906821,0.010910377134307064
CT-02,0.8572385711031594,0.05332664071507571,0.07049904406398325,0.060719459271902164,0.5054945054945055,0.55102992857365,0.5859719097083637,0.004748009251992256
PA-06,0.8725629700159344,0.0604475187007827,0.04983092809515623,0.08398316618551664,0.48351648351648346,0.6009972735660305,0.6240127709901281,0.011191967674567047
VARIANCE,-0.11050886513484715,-0.13956632901891336,0.22315348013538094,0.02795020251902762,0.043956043956043966,0.6116542093859819,-0.018299047078799258,0.02585179751556111

NY-02,0.6572359340673393,0.14232246927223233,0.22050305799655853,0.05635993371801663,0.43223443223443225,0.736116438427169,0.4841172481951668,0.05284300839219894
NY-18,0.7240090751004913,0.131608804372864,0.15354226439314664,0.057160547296500684,0.42857142857142855,0.621305578304635,0.606373714436001,0.007093801504173512
TX-08,0.683177134145043,0.12137441322530003,0.2091352508369663,0.04997960815951319,0.32600732600732607,0.46224977452494737,0.518923469097138,0.0017073175205189377
NJ-01,0.6598340430464514,0.248188077863447,0.12163359516304847,0.09376203701656025,0.40293040293040305,0.4785669116656127,0.488267827913226,0.02785613911165884
CT-03,0.6840152382034412,0.19786817003477916,0.13795634465521575,0.07932416349524014,0.43589743589743596,0.4636700081896686,0.5489059699550484,0.020279348101090056
CT-05,0.7377383348149917,0.0876664884804087,0.16868182180483643,0.06682718478778958,0.5091575091575092,0.5118853861065901,0.553088678715463,0.007622721441102592
VARIANCE,-0.20259415497372235,-0.07509360761563724,0.3115660131295791,-0.06525387216552067,0.0586080586080584,1.1429045333443915,-0.2949734191410422,0.19965571428245074

NY-03,0.7231157227856844,0.04329913900103279,0.10034865841489074,0.2765245064602525,0.608058608058608,0.8832298394202959,0.7576817244413587,0.03791352237153265
NJ-11,0.7758743343016675,0.051767356461336636,0.09646360869446348,0.18266389120285156,0.5604395604395604,0.868861636067715,0.7538247165286822,0.01955822156342235
NJ-07,0.7506881503597227,0.06672164595983264,0.11285999105939974,0.179192851641917,0.5347985347985347,0.885116573193867,0.7545650606279045,0.010182102565978311
NJ-05,0.7328529035443029,0.07085578341549634,0.12369660596931824,0.1919682166570162,0.5567765567765567,0.788851684065393,0.6996811298761425,0.009972753420326051
MA-05,0.7615362645940985,0.06874174771614286,0.0764518469609144,0.20288712379641935,0.4065934065934065,0.6925971616060044,0.7790736488205497,0.03791448278208853
VA-10,0.6565063690387635,0.099729318540318,0.12074053722414602,0.25291050784915436,0.3626373626373627,1.0,0.8300197227383198,0.0077293837321184096
VARIANCE,-0.061879407910133244,-0.1413201570879625,-0.028469297833788168,0.372999941153904,0.6190476190476191,0.1807221421684999,-0.02875565638480515,0.10421066779372959

NY-04,0.598916117697054,0.21325697201839378,0.19378565521343796,0.1201791126352731,0.46153846153846145,0.7927599183106476,0.6272906223880436,0.08690489838246766
NY-17,0.6279861694736495,0.15035649674088525,0.21169677664327666,0.10862532122104883,0.41025641025641024,0.7477271078029918,0.6705082717176838,0.025738346634609256
CT-04,0.6459756181544611,0.1767423221166882,0.1822832013784474,0.09635066374204235,0.43223443223443225,0.7312233706187865,0.7053430983581961,0.021235914016421543
MD-03,0.6203144361565811,0.32375001734424896,0.07835443713267545,0.13116215107957424,0.3479853479853481,0.6367830152493702,0.7226854392566207,0.03276055801368894
NY-02,0.6572359340673393,0.14232246927223233,0.22050305799655853,0.05635993371801663,0.43223443223443225,0.736116438427169,0.4841172481951668,0.05284300839219894
MD-06,0.6252214695157042,0.1985493900151324,0.12073024874221644,0.20089476176560392,0.3919413919413919,0.5731316670640556,0.6464338384492014,0.00515004410491918
VARIANCE,-0.18215303888246526,0.07456416460278176,0.15536055417401534,0.007502731650079544,0.29304029304029255,0.538817992390865,-0.09263478403665099,0.29679662075050045

NY-05,0.10696190172718462,0.7266145551959432,0.18860011098224155,0.2559350307373955,0.34065934065934067,0.4496335382478256,0.39509831036347814,0.19927114789094563
NJ-10,0.2020706433802744,0.7805788315695952,0.1865861203617234,0.13236905125902668,0.29304029304029316,0.2960928024216539,0.4278470496908327,0.1304025683305499
TX-09,0.11035538179654825,0.5672257914748068,0.38333479213991467,0.2162882857974064,0.15750915750915753,0.25313332573110936,0.3986200259671018,0.06142359899198575
NY-08,0.23317388011738438,0.7942182458179542,0.16862625741899795,0.10008909934554398,0.30036630036630035,0.28448213304583103,0.43224755818265415,0.33881040323754547
IL-07,0.2804127268650084,0.7491141387805275,0.1390193471026631,0.1324789487001008,0.21611721611721618,0.33111141059266247,0.588010480160822,0.15556709137700517
CA-43,0.14599395623812564,0.34222928383683937,0.46715693673625874,0.23540242638411363,0.25641025641025655,0.3187647077117651,0.44287934304272086,0.1332903125864194
VARIANCE,-0.437197079761418,0.399706484499993,-0.4017228988483501,0.46304734220078597,0.4798534798534796,0.764583311736106,-0.3141129052267408,0.1768617649312225

NY-06,0.3638599113955388,0.051947428314281514,0.18607743888872794,0.745827649954795,0.47985347985347976,0.4203891647574718,0.5180156522950954,0.3273498279126996
CA-12,0.448972568645285,0.0785398124414355,0.14111289625211562,0.6007489592580757,0.38461538461538475,0.7127914329846677,0.8244434350700491,0.25350630603094376
CA-27,0.27873729523368646,0.06586051686817218,0.2727895432701116,0.7167795408466713,0.5018315018315018,0.5234442221369852,0.6608688053716468,0.013657876749034934
CA-39,0.32334161717654897,0.030691734425904425,0.33187623768316893,0.5688117679887797,0.3882783882783882,0.6348340814612857,0.7231702620475198,0.04717719708564891
CA-14,0.359978890265554,0.04301248624306868,0.23545748023629867,0.6176354048450955,0.42857142857142855,0.7677555124762863,0.7425149536089447,0.038106431002052514
HI-01,0.16252513627985035,0.028382710382602212,0.07512295114551946,0.934020938535424,0.41758241758241765,0.5866912702279631,0.6453283423311716,0.04510375999887967
VARIANCE,0.24574404937676922,0.013249881210224575,-0.12597191414357461,0.2911416382999288,0.27838827838827784,-1.123570695499829,-1.0062475369538553,1.2391975686969383

NY-07,0.30192854676651404,0.11896146944629704,0.41667844985927166,0.3507939157721409,0.19413919413919417,0.3107409058395447,0.3254000180042741,0.6179282262832878
NY-14,0.23158528347782803,0.14309245826363598,0.49123997852824125,0.31657288093600167,0.30769230769230776,0.3402444460570374,0.30413749310943805,0.340711939174632
NY-09,0.3195910290596475,0.7338877272248415,0.10774329206506847,0.12766127972129934,0.29304029304029316,0.32363704218197653,0.507633896246495,0.6372899266820975
CA-34,0.10201799270002715,0.061667818317822996,0.6467536007139575,0.36649291530428546,0.24175824175824168,0.1817277090697988,0.26470662803244127,0.20169361748482484
NJ-08,0.2581153344070544,0.13278246850601153,0.5465699254290549,0.16186643713587665,0.23809523809523822,0.37202865347335246,0.3675734495050884,0.18699020462022062
NY-15,0.017672545321802253,0.4290527068397595,0.6645823212163743,0.033041611689569574,0.10256410256410259,0.06727968236525922,0.13520354393208064,0.686399580769733
VARIANCE,0.5806605488662109,-0.9056758319205863,-0.3734968686563381,0.7483344540736718,-0.2124542124542126,0.2687869960502992,0.04774507919582707,1.036555862684931

NY-08,0.23317388011738438,0.7942182458179542,0.16862625741899795,0.10008909934554398,0.30036630036630035,0.28448213304583103,0.43224755818265415,0.33881040323754547
NJ-10,0.2020706433802744,0.7805788315695952,0.1865861203617234,0.13236905125902668,0.29304029304029316,0.2960928024216539,0.4278470496908327,0.1304025683305499
IL-07,0.2804127268650084,0.7491141387805275,0.1390193471026631,0.1324789487001008,0.21611721611721618,0.33111141059266247,0.588010480160822,0.15556709137700517
PA-02,0.2969304539664212,0.8717488669684754,0.05014657129242028,0.09576577794076972,0.21978021978021992,0.1972880793672185,0.4928008022636094,0.12821088104933007
NY-05,0.10696190172718462,0.7266145551959432,0.18860011098224155,0.2559350307373955,0.34065934065934067,0.4496335382478256,0.39509831036347814,0.19927114789094563
FL-24,0.12271837255928245,0.7322104361570126,0.36791340217595475,0.02422758046585401,0.33699633699633696,0.17376610721209168,0.2938194366132581,0.09571610669449633
VARIANCE,0.15677530208875085,0.11082440041821706,-0.08913426482001333,-0.14033089237542676,0.09523809523809487,-0.025481272612297018,-0.03633828817872964,0.9848842208454003

NY-09,0.3195910290596475,0.7338877272248415,0.10774329206506847,0.12766127972129934,0.29304029304029316,0.32363704218197653,0.507633896246495,0.6372899266820975
NY-08,0.23317388011738438,0.7942182458179542,0.16862625741899795,0.10008909934554398,0.30036630036630035,0.28448213304583103,0.43224755818265415,0.33881040323754547
NY-07,0.30192854676651404,0.11896146944629704,0.41667844985927166,0.3507939157721409,0.19413919413919417,0.3107409058395447,0.3254000180042741,0.6179282262832878
IL-07,0.2804127268650084,0.7491141387805275,0.1390193471026631,0.1324789487001008,0.21611721611721618,0.33111141059266247,0.588010480160822,0.15556709137700517
NY-05,0.10696190172718462,0.7266145551959432,0.18860011098224155,0.2559350307373955,0.34065934065934067,0.4496335382478256,0.39509831036347814,0.19927114789094563
NY-13,0.13513949329324437,0.38078136969945875,0.5457827443679544,0.085789810307734,0.24175824175824168,0.1830442760436644,0.38240448245859354,1.0
VARIANCE,0.5403385965289016,0.899748857184027,-0.9199904494057862,-0.2867804062564185,0.17216117216117277,0.059172947140354426,0.41500863206265315,0.8748727646217034

NY-10,0.6596177033178561,0.05133479383438268,0.11736804946731834,0.3451674414943907,0.30036630036630035,0.6448897504742751,0.7709350404570607,0.6846272600538581
NY-12,0.6798907714081236,0.06546374717490726,0.1292956258314353,0.25545984333140004,0.30769230769230776,0.7666462788841317,0.9646825678599764,0.6550319761371917
NY-07,0.30192854676651404,0.11896146944629704,0.41667844985927166,0.3507939157721409,0.19413919413919417,0.3107409058395447,0.3254000180042741,0.6179282262832878
CA-12,0.448972568645285,0.0785398124414355,0.14111289625211562,0.6007489592580757,0.38461538461538475,0.7127914329846677,0.8244434350700491,0.25350630603094376
NY-09,0.3195910290596475,0.7338877272248415,0.10774329206506847,0.12766127972129934,0.29304029304029316,0.32363704218197653,0.507633896246495,0.6372899266820975
NY-11,0.6394656944653666,0.10304558719293073,0.15768137390416417,0.24930740375611524,0.42124542124542136,0.49017758104143555,0.4949202788252287,0.1477974670356422
VARIANCE,0.9082399062443437,-0.8432243743084986,-0.3656713905754635,0.14186580563292234,-0.09890109890109944,0.6204555114396193,0.7375950062792803,1.1115823981001274

NY-11,0.6394656944653666,0.10304558719293073,0.15768137390416417,0.24930740375611524,0.42124542124542136,0.49017758104143555,0.4949202788252287,0.1477974670356422
IL-08,0.5447436574865975,0.06813084718329224,0.27605717147741377,0.24163033591956068,0.32234432234432236,0.48517047987311196,0.5676174240170571,0.04653735685004726
PA-13,0.606355245601638,0.2813796444654426,0.10995928431754368,0.16465426175364498,0.3736263736263736,0.394109658625587,0.49128521902141975,0.06221504008077035
MA-03,0.7157010330052119,0.04138004998008273,0.17805600060265292,0.14402226075516683,0.41391941391941395,0.543555560162964,0.5658722399935598,0.013273905188585228
NJ-06,0.5031402592370594,0.1415812314191771,0.20880636963452934,0.35410893555726336,0.3443223443223444,0.5966121725428403,0.5536939055603374,0.0459891913334228
NV-03,0.5963420774624725,0.10118576260559155,0.1629220764769159,0.2507188380754317,0.39926739926739935,0.4678892425074899,0.6671125445356791,0.0034483024249444597
VARIANCE,0.23104619953385375,-0.11842959968893256,-0.14739403298823472,0.09140238671950862,0.2527472527472532,-0.03644920850481542,-0.3709799390019096,0.567523539300441

NY-12,0.6798907714081236,0.06546374717490726,0.1292956258314353,0.25545984333140004,0.30769230769230776,0.7666462788841317,0.9646825678599764,0.6550319761371917
NY-10,0.6596177033178561,0.05133479383438268,0.11736804946731834,0.3451674414943907,0.30036630036630035,0.6448897504742751,0.7709350404570607,0.6846272600538581
CA-12,0.448972568645285,0.0785398124414355,0.14111289625211562,0.6007489592580757,0.38461538461538475,0.7127914329846677,0.8244434350700491,0.25350630603094376
IL-05,0.7100837496802642,0.0386729418247691,0.19387141566088245,0.12793722444341113,0.2637362637362637,0.5645687983993863,0.7719544465276719,0.10205174629594078
IL-09,0.67066192421632,0.13320337130273657,0.1034177806146591,0.24337155658909448,0.45787545787545797,0.47850471165109937,0.7908442341832796,0.09103089469687309
WA-07,0.7378335928604343,0.06188176921783024,0.06692886268314616,0.20543204042142849,0.34065934065934067,0.5801395353658916,0.9500063330922864,0.06753025514243648
VARIANCE,0.17228431832045843,-0.036313952746617806,0.023779124479054864,-0.24535800554940035,-0.2087912087912086,0.8523371655453384,0.7152293499695342,2.076413418465906

NY-13,0.13513949329324437,0.38078136969945875,0.5457827443679544,0.085789810307734,0.24175824175824168,0.1830442760436644,0.38240448245859354,1.0
NY-15,0.017672545321802253,0.4290527068397595,0.6645823212163743,0.033041611689569574,0.10256410256410259,0.06727968236525922,0.13520354393208064,0.686399580769733
NY-09,0.3195910290596475,0.7338877272248415,0.10774329206506847,0.12766127972129934,0.29304029304029316,0.32363704218197653,0.507633896246495,0.6372899266820975
NY-07,0.30192854676651404,0.11896146944629704,0.41667844985927166,0.3507939157721409,0.19413919413919417,0.3107409058395447,0.3254000180042741,0.6179282262832878
NY-14,0.23158528347782803,0.14309245826363598,0.49123997852824125,0.31657288093600167,0.30769230769230776,0.3402444460570374,0.30413749310943805,0.340711939174632
NY-08,0.23317388011738438,0.7942182458179542,0.16862625741899795,0.10008909934554398,0.30036630036630035,0.28448213304583103,0.43224755818265415,0.33881040323754547
VARIANCE,-0.4282538182769543,-0.3153057590951945,0.8800434227518182,-0.49920973592588547,0.01098901098901034,-0.41116282927132686,0.20739990281802573,2.378859923852704

NY-14,0.23158528347782803,0.14309245826363598,0.49123997852824125,0.31657288093600167,0.30769230769230776,0.3402444460570374,0.30413749310943805,0.340711939174632
CA-34,0.10201799270002715,0.061667818317822996,0.6467536007139575,0.36649291530428546,0.24175824175824168,0.1817277090697988,0.26470662803244127,0.20169361748482484
NJ-08,0.2581153344070544,0.13278246850601153,0.5465699254290549,0.16186643713587665,0.23809523809523822,0.37202865347335246,0.3675734495050884,0.18699020462022062
CA-46,0.18337003977430688,0.021159597432531582,0.6675640270975574,0.23272424194610108,0.13919413919413923,0.38210505582451304,0.23202166193083093,0.13512752035707637
CA-43,0.14599395623812564,0.34222928383683937,0.46715693673625874,0.23540242638411363,0.25641025641025655,0.3187647077117651,0.44287934304272086,0.1332903125864194
CA-38,0.170292571290456,0.055135226141224694,0.6223155372548511,0.28716809783951786,0.32600732600732607,0.45204897214476014,0.41436899201638694,0.09431967118125927
VARIANCE,0.29813652297917004,0.10248789708374971,-0.49416013459047337,0.29921028607011363,0.3369963369963371,-0.005452867939002515,-0.20086260898027816,0.9521383696433594

NY-15,0.017672545321802253,0.4290527068397595,0.6645823212163743,0.033041611689569574,0.10256410256410259,0.06727968236525922,0.13520354393208064,0.686399580769733
NY-13,0.13513949329324437,0.38078136969945875,0.5457827443679544,0.085789810307734,0.24175824175824168,0.1830442760436644,0.38240448245859354,1.0
NY-07,0.30192854676651404,0.11896146944629704,0.41667844985927166,0.3507939157721409,0.19413919413919417,0.3107409058395447,0.3254000180042741,0.6179282262832878
NY-09,0.3195910290596475,0.7338877272248415,0.10774329206506847,0.12766127972129934,0.29304029304029316,0.32363704218197653,0.507633896246495,0.6372899266820975
NY-14,0.23158528347782803,0.14309245826363598,0.49123997852824125,0.31657288093600167,0.30769230769230776,0.3402444460570374,0.30413749310943805,0.340711939174632
NY-08,0.23317388011738438,0.7942182458179542,0.16862625741899795,0.10008909934554398,0.30036630036630035,0.28448213304583103,0.43224755818265415,0.33881040323754547
VARIANCE,-1.1330555061056071,-0.025677736253390038,1.5928408838423378,-0.8156989276348721,-0.8241758241758241,-1.1057503913417581,-1.2758057283410515,0.497257408471102

NY-16,0.3836092042797471,0.4699167776938215,0.24002094338146793,0.09444457887431328,0.42857142857142855,0.4825373459253807,0.583217427709014,0.12578508382850395
FL-10,0.3985135208909486,0.4143644948786374,0.25344161692313044,0.09538756231034572,0.2673992673992674,0.30038460342307416,0.5256880354878324,0.023284513742336473
MA-07,0.42838276684971804,0.3600183370416426,0.20534344611715596,0.18650873095014633,0.14285714285714293,0.3721841535096358,0.5523105942820751,0.16353198575411299
NC-12,0.4196259935632256,0.5563419965932952,0.13732852996070652,0.10106219419570141,0.20879120879120877,0.35042451509905354,0.6807207960329933,0.025756947589037713
WI-04,0.44471069886136416,0.5136862920041579,0.1576429916929475,0.06918275882182978,0.17582417582417584,0.21556451696505396,0.4760175564353522,0.0743515974830144
MD-02,0.5351094011328679,0.5076004858868522,0.05497253668819047,0.10162255710183546,0.31501831501831495,0.4589324404175694,0.5234331012198508,0.028734424369079758
VARIANCE,-0.3082963598993888,-0.0024277179354778577,0.39137559552520873,-0.08154090900829232,1.0329670329670328,0.7151965002125167,0.15791705508696613,0.3132659502049384

NY-17,0.6279861694736495,0.15035649674088525,0.21169677664327666,0.10862532122104883,0.41025641025641024,0.7477271078029918,0.6705082717176838,0.025738346634609256
CT-04,0.6459756181544611,0.1767423221166882,0.1822832013784474,0.09635066374204235,0.43223443223443225,0.7312233706187865,0.7053430983581961,0.021235914016421543
NY-04,0.598916117697054,0.21325697201839378,0.19378565521343796,0.1201791126352731,0.46153846153846145,0.7927599183106476,0.6272906223880436,0.08690489838246766
CO-06,0.6449181401108816,0.1346010840836037,0.19156230586611464,0.10700759723064918,0.30402930402930406,0.5480235945388388,0.7531913096414956,0.021910987187771336
IL-10,0.6093515374871618,0.09841843312638993,0.21968932037455557,0.18908671024444818,0.3736263736263736,0.5663000321366741,0.6798505323534887,0.03175444866448567
TX-26,0.6831271360519142,0.10942174111070783,0.1739029131969879,0.10551370940655946,0.2527472527472528,0.6408571161999937,0.774710625783026,0.011695301548267815
VARIANCE,-0.042357702133225206,0.01934193124864282,0.09726048718683983,-0.07501118715372812,0.22710622710622708,0.45947150721001817,-0.18784482993583096,-0.04480981662636775

NY-18,0.7240090751004913,0.131608804372864,0.15354226439314664,0.057160547296500684,0.42857142857142855,0.621305578304635,0.606373714436001,0.007093801504173512
CT-05,0.7377383348149917,0.0876664884804087,0.16868182180483643,0.06682718478778958,0.5091575091575092,0.5118853861065901,0.553088678715463,0.007622721441102592
VA-01,0.7098813269859625,0.24572921482113133,0.07984100527808835,0.05569656878785203,0.41025641025641024,0.63118501394317,0.6312616161475081,0.002415008375206816
NY-01,0.7894023358269314,0.07088987242792798,0.13138698923921183,0.07429254921962196,0.5054945054945055,0.7115266993562298,0.5940169686140382,0.014806329869766315
NJ-04,0.8124082375999392,0.0935061068426862,0.09421919305371539,0.07428073151970903,0.49816849816849806,0.6020857738200139,0.6196425979238154,0.014235696268230583
TX-25,0.7134884149639178,0.10248505696861711,0.1803191022335841,0.05060019851562454,0.31501831501831495,0.4581342068979816,0.6586880243429123,0.00129020583593232
VARIANCE,-0.14287327468928623,0.057767282323548746,0.11326321035629708,-0.03589449634809372,-0.09523809523809523,0.19171081139918938,-0.02482931356373208,-0.0049009542693710635

NY-19,0.8882302360853138,0.060390895956420394,0.06157696291645122,0.02889874753168787,0.6007326007326008,0.4052538278925598,0.49921890612990805,0.0011715814073694813
MI-07,0.9197829742947359,0.0626299713936321,0.032646884331213114,0.015932402641954783,0.5054945054945055,0.3588837170728673,0.5107498964663528,0.002205480670239185
MI-10,0.943034108070171,0.04146579358639069,0.020942048500964892,0.02989941918039067,0.5421245421245421,0.4037921275514964,0.5064516190910655,0.0022769940017493082
IL-16,0.8770628719643385,0.055286101562459694,0.08060657453876562,0.025972455156270134,0.46153846153846145,0.3777199548013228,0.4669310983567607,0.0011642001980204139
WI-06,0.9375251445647911,0.02205271539243409,0.033812119439141745,0.043747884430052585,0.5091575091575092,0.3701315530306957,0.476083195335065,0.0019159900053362054
MA-09,0.9077408710234395,0.037745569316977416,0.04132009106631841,0.026007292955703774,0.6373626373626374,0.46117164094004953,0.5662062703772377,0.008053179731923252
