district,min_similarity,max_similarity,similarity_range,most_similar ⬅
CA-38,0.08013322628958343,0.2912676160778925,0.21113438978830906,CA-32,CA-46,NJ-08,CA-31,CA-43,CA-29,CA-34,CA-09,CA-35,CA-41,CA-51,NJ-09,TX-20,CA-16,CA-47,NV-01,FL-26,FL-27,CA-20,NY-14,CA-22,IL-04
CA-39,0.09557037517786336,0.3704677301174634,0.27489735493960005,CA-14,CA-15,CA-19,CA-27,HI-02,CA-47,WA-09,CA-13,CA-12,TX-22,CA-45,NJ-06,VA-11,CA-48,CA-53,CA-11,NJ-12,CA-18,CA-06,CA-07,CA-30,CA-52
CA-40,0.14663482522278368,0.41051976564462705,0.2638849404218434,TX-29,CA-44,TX-33,CA-21,TX-34,IL-04,AZ-07,CA-29,CA-35,TX-15,TX-28,CA-51,CA-46,CA-16,FL-25,TX-35,CA-41,TX-23,AZ-03,CA-34,TX-16,NJ-08
CA-41,0.09577541885590686,0.20678765366406604,0.11101223480815918,TX-35,AZ-03,TX-23,CA-31,CA-35,TX-20,CA-16,CA-29,CA-51,AZ-07,FL-26,TX-28,NV-01,NJ-08,CA-20,TX-27,TX-15,IL-04,FL-25,NM-02,TX-16,CA-46
CA-42,0.035943347951000675,0.1869564021341313,0.15101305418313063,CA-25,CA-26,CA-03,IL-11,CA-22,IL-08,CA-05,TX-02,CA-23,CA-20,CA-50,CA-24,TX-10,TX-32,CA-53,CA-10,NV-04,CA-09,NJ-09,CA-30,IL-10,NM-01
CA-43,0.164961477069343,0.29322068547946556,0.12825920841012256,CA-37,TX-09,NJ-08,CA-31,CA-38,CA-32,TX-18,CA-41,CA-09,NV-01,NJ-09,CA-06,CA-29,CA-46,TX-20,CA-35,CA-34,FL-26,NY-05,NY-14,MA-07,CA-51
CA-44,0.1509165073900299,0.2920667714029191,0.1411502640128892,CA-35,TX-29,CA-29,AZ-07,TX-33,CA-51,IL-04,CA-40,CA-21,CA-46,TX-28,TX-34,CA-16,TX-15,CA-41,TX-35,FL-25,NJ-08,TX-23,FL-26,AZ-03,NV-01
CA-45,0.09710661885536959,0.2954125591636885,0.19830594030831894,CA-18,CA-52,CA-48,VA-11,TX-03,TX-22,CA-33,WA-09,VA-10,CA-11,VA-08,CA-07,CA-14,NY-03,CA-15,GA-06,TX-24,CA-30,CA-39,IL-09,CA-28,CA-12
CA-46,0.1027331671886167,0.2763315483476936,0.1735983811590769,CA-29,CA-35,CA-32,CA-38,CA-51,NJ-08,CA-16,IL-04,CA-34,CA-41,CA-44,NV-01,AZ-07,CA-31,TX-28,TX-20,TX-15,NY-14,TX-35,TX-23,AZ-03,CA-21
CA-47,0.15557014280088832,0.2760496745266807,0.1204795317257924,CA-06,HI-02,CA-19,CA-13,CA-09,NJ-06,WA-09,CA-53,CA-39,NJ-09,TX-22,NJ-12,IL-08,CA-03,CA-11,GA-07,CA-38,CA-42,CA-15,CA-07,CA-05,CA-30
CA-48,0.14601546647927083,0.21559669723306293,0.0695812307537921,CA-07,CA-30,CA-52,TX-03,CA-11,CA-45,CA-28,IL-09,VA-11,TX-24,NY-03,NV-03,CA-18,WA-09,IL-10,TX-22,VA-08,VA-10,GA-06,MD-08,CA-05,MA-05
CA-49,0.08001415864829471,0.16527278504160603,0.08525862639331132,CO-06,TX-26,TX-21,IL-05,IL-10,AZ-05,OR-01,CT-04,TX-31,NY-17,AZ-06,CO-01,KS-03,FL-07,MD-08,CA-02,OR-03,CA-24,AZ-09,TX-10,TX-02,MA-05
CA-50,0.058084387193314796,0.14606419862426767,0.08797981143095288,CA-24,CO-07,TX-10,TX-12,IL-11,NV-02,TX-31,TX-08,IL-03,CA-05,IL-10,MA-03,AZ-09,CO-01,FL-07,AZ-01,CA-03,TX-17,AK-00,TX-25,CA-26,AZ-02
CA-51,0.08749769616336261,0.23908028119199298,0.15158258502863037,CA-35,CA-16,CA-29,TX-28,TX-15,AZ-07,CA-41,TX-34,TX-35,CA-46,CA-44,TX-23,AZ-03,FL-25,CA-21,TX-20,FL-26,TX-16,IL-04,CA-32,TX-29,NV-01
CA-52,0.11052120714013922,0.2704169430744939,0.15989573593435466,CA-45,TX-03,CA-18,CA-48,CA-33,VA-11,GA-06,WA-07,VA-10,VA-08,IL-09,CA-07,NY-03,TX-24,TX-22,CA-11,MA-05,WA-09,MD-08,CA-30,CA-28,WA-01
CA-53,0.09195980529944811,0.1946950517636405,0.10273524646419238,TX-07,TX-24,CA-30,CA-11,TX-32,TX-02,GA-07,CA-05,CA-28,CA-25,CA-07,TX-22,IL-08,CA-42,CA-06,CA-13,CA-03,IL-11,CA-26,IL-10,NJ-12,NV-03
CO-01,0.052552907020349045,0.155050078472562,0.10249717145221296,AZ-09,FL-07,TX-31,TX-10,CO-06,TX-21,CA-24,AZ-02,TX-32,TX-12,TX-02,TX-25,CO-07,CA-50,FL-22,IL-11,MN-05,CA-49,FL-23,GA-11,IL-10,TX-26
CO-02,0.11917969936049855,0.19636687052342755,0.077187171162929,MO-02,MN-03,MI-08,UT-03,MN-02,AZ-06,KS-03,MI-11,IL-06,MA-04,IL-14,WI-02,IN-05,CA-04,AZ-05,CO-05,CA-02,OR-01,WA-01,OR-03,FL-04,WA-07
CO-03,0.07680763268479662,0.13588867362716156,0.05908104094236494,NV-02,OR-05,MA-01,CA-01,AZ-08,CO-04,CO-07,KS-04,OR-02,KS-01,RI-01,CT-05,FL-16,TX-25,OK-01,RI-02,TX-08,ID-02,WA-03,TX-12,AZ-04,AZ-02
CO-04,0.0687465877236147,0.12671444033050983,0.05796785260689513,TX-25,OR-05,AZ-08,UT-04,AZ-05,UT-02,CO-05,CO-07,CO-03,NY-18,NV-02,NE-02,CT-05,MA-02,KS-04,CA-02,NJ-04,WA-06,FL-04,TX-12,OR-01,WA-10
CO-05,0.06027774150944855,0.12574477914226487,0.06546703763281632,NE-02,KS-03,AZ-05,TX-25,OR-03,FL-04,CO-04,UT-02,OR-01,AZ-06,AZ-08,UT-04,WI-02,OR-05,CA-02,IN-05,MI-08,TX-21,WA-10,NY-20,GA-11,WA-02
CO-06,0.05987379291198377,0.13375636575186045,0.07388257283987668,TX-26,CA-49,TX-31,FL-07,TX-21,CT-04,CO-01,KS-03,AZ-05,IL-10,NY-17,IL-05,TX-10,TX-25,GA-11,OR-03,OR-01,MN-05,CO-05,AZ-09,WA-10,VA-02
CO-07,0.07408494253217378,0.13770072509454748,0.0636157825623737,TX-12,NV-02,CA-50,TX-08,TX-25,CO-04,CA-24,CO-03,AZ-08,MA-03,WA-10,CT-05,RI-01,OK-01,AZ-02,OR-05,NY-18,CO-01,FL-07,TX-10,IL-03,AZ-09
CT-01,0.04816423275738212,0.12896985570302505,0.08080562294564293,CT-03,NJ-01,VA-07,TX-12,DE-00,VA-01,NY-18,NC-09,NC-02,TX-08,FL-22,FL-21,GA-11,CT-05,OK-01,NY-25,TX-10,RI-01,FL-18,WA-10,MD-06,VA-02
CT-02,0.047619043888669346,0.10046746707409523,0.05284842318542589,PA-06,PA-08,RI-02,NJ-04,PA-07,MA-02,WI-01,WA-03,MA-09,WI-05,OH-12,IL-18,IA-03,MA-06,OH-14,NJ-03,NH-02,MN-01,NY-01,NH-01,WY-00,NY-24
CT-03,0.04816423275738212,0.11696770214199342,0.06880346938461131,CT-01,NJ-01,TX-08,RI-01,CT-05,DE-00,TX-12,OK-01,VA-07,NY-18,LA-01,NC-02,NC-09,SC-04,NY-25,FL-03,FL-01,NY-26,VA-01,FL-15,FL-18,WA-10
CT-04,0.04160691351440995,0.15812105025503745,0.1165141367406275,NY-17,CO-06,TX-26,NY-04,MD-08,VA-01,MD-03,NY-18,IL-10,CA-49,MD-06,TX-31,GA-11,VA-07,TX-10,CT-01,NJ-05,MA-08,TX-25,AZ-05,AK-00,KS-03
CT-05,0.07561725735155124,0.11737387159893735,0.04175661424738611,NY-18,NJ-03,RI-02,NV-02,CT-03,MA-03,MA-01,RI-01,TX-08,AZ-08,FL-16,NJ-04,MA-02,NY-01,OR-05,WI-01,CT-01,TX-25,KS-04,CT-02,CO-04,TX-12
DE-00,0.06441037268621838,0.10926843743524067,0.04485806474902229,NJ-01,NC-13,GA-03,NC-09,SC-04,MO-05,LA-06,NC-08,OH-01,CT-03,NC-03,IN-01,AR-02,SC-02,KY-03,NC-06,NC-07,FL-03,CT-01,TN-08,TN-05,NY-26
FL-01,0.04645125864472191,0.10512398999064902,0.05867273134592711,OH-10,AL-06,AL-05,NY-25,IL-13,MI-12,KS-04,MI-03,MI-09,SC-04,NY-26,LA-01,MI-06,IL-12,FL-03,OK-01,NY-20,KY-03,OH-01,NY-24,NC-02,NC-03
FL-02,0.028073970798389757,0.10829595582607546,0.0802219850276857,NC-10,IL-17,VA-06,NC-05,MI-05,TX-04,TN-03,OH-13,SC-03,IL-12,TN-07,VA-05,LA-01,TN-08,OH-09,TN-04,GA-09,FL-06,PA-04,IN-02,IN-03,KY-06
FL-03,0.045781340196503144,0.09634786250640448,0.050566522309901336,SC-04,NC-03,NY-26,LA-01,NC-13,AR-02,AL-05,MO-05,NC-07,OH-09,NC-05,PA-14,OH-01,KY-03,IL-12,NC-06,TN-08,FL-01,MI-05,MS-04,OH-10,GA-03
FL-04,0.05127653362373672,0.10569442425705435,0.054417890633317624,NY-20,IN-05,NE-02,WA-06,MI-08,OR-03,WI-02,KS-03,CO-05,AZ-05,MA-08,MA-02,WA-02,NY-25,NJ-04,AL-06,MN-02,CA-04,AZ-08,MI-12,OR-01,TX-25
FL-05,0.06333273781985346,0.21080472327129485,0.14747198545144138,NC-01,GA-02,OH-11,SC-06,VA-03,MI-13,VA-04,MO-01,WI-04,IL-01,IL-02,GA-12,LA-02,AL-07,OH-03,MI-14,GA-13,IN-07,MS-02,PA-01,PA-02,LA-04
FL-06,0.07762607925187225,0.13301486027782508,0.055388781025952835,FL-08,FL-12,AZ-04,FL-13,NC-10,FL-16,FL-19,FL-02,NC-05,MA-01,FL-17,FL-18,IL-17,MI-05,TX-04,VA-06,VA-05,FL-11,IL-12,PA-15,NC-11,LA-01
FL-07,0.05741354767333203,0.13895855859150896,0.08154501091817692,CO-01,TX-31,AZ-09,AZ-02,CO-06,TX-10,TX-25,TX-21,TX-12,MN-05,FL-22,GA-11,WA-10,CA-24,AZ-08,TX-32,CO-05,VA-02,CO-07,CA-50,NE-02,OR-03
FL-08,0.05902004147314048,0.13223458126727394,0.07321453979413346,FL-16,FL-12,FL-13,FL-19,FL-18,FL-06,AZ-04,CA-01,MA-01,MI-09,NY-24,RI-02,OR-02,WI-01,NC-10,FL-01,MI-06,NY-19,NJ-03,OH-10,WA-06,AL-05
FL-09,0.06182004740160953,0.18695122590054633,0.1251311784989368,CA-08,NV-04,CA-36,CA-23,TX-27,TX-05,CA-10,TX-19,TX-14,NM-02,NM-03,FL-14,TX-11,WA-04,CA-22,AZ-01,CA-20,FL-15,IL-03,TX-17,NM-01,FL-10
